tweet_id,created_at,retweeted_from,mentioned_accounts,expanded_urls,hashtags,language,inferred_category,full_text,routing_notes
1960557469521805359,45896.179398148146,'@binji_x,'@binji_x,http://x.com/i/article/1960341211408916480,,zxx,Raw Leads / To Review,RT @binji_x: https://t.co/y1PmpAHf5R,"Raw social curation signal; treat as lead, not endorsement."
1960437998559867202,45895.84972222222,'@regen_network,'@regen_network,,,en,"Regeneration, Ecology & Localism","RT @regen_network: 🔍 𝗣𝗿𝗼𝗷𝗲𝗰𝘁 𝗣𝗮𝗴𝗲𝘀 𝗦𝗽𝗼𝘁𝗹𝗶𝗴𝗵𝘁

All over the world, project developers are using the Regen App to anchor ecological data and…","Raw social curation signal; treat as lead, not endorsement."
1960174319935332694,45895.12210648148,'@dwddao,"'@dwddao, @OctantApp, @GainForestNow, @seer_pm, @FundingCommons, @hypercerts",,,en,"Funding, Capital Flows & Public Goods","RT @dwddao: With @OctantApp joining our Public Goods R&amp;D coalition—alongside @GainForestNow, @seer_pm, @FundingCommons, and @hypercerts—we’…","Raw social curation signal; treat as lead, not endorsement."
1960046166672073144,45894.768472222226,'@GravenPrest,'@GravenPrest,,,en,"Impact, MRV & Accountability",RT @GravenPrest: Your future self will thank you if you spend the time to learn about Superfluid &amp; its impact on the future of money.,"Raw social curation signal; treat as lead, not endorsement."
1960023490024673362,45894.70590277778,'@mbauwens,'@mbauwens,http://sarafu.network,,en,"Regeneration, Ecology & Localism","RT @mbauwens: Will Ruddick argues, and shows, through practice in the https://t.co/kyK2lnCikg , that

* Through Cosmo-Local Credit,

""the c…","Raw social curation signal; treat as lead, not endorsement."
1960003203522605100,45894.64991898148,'@UNBiodiversity,'@UNBiodiversity,,"BBNJAgreement, EBSAs",en,"Regeneration, Ecology & Localism",RT @UNBiodiversity: The work of Parties under the CBD has accrued vast experience relevant to the #BBNJAgreement: from #EBSAs &amp; area-based…,"Raw social curation signal; treat as lead, not endorsement."
1959623878092984469,45893.60318287037,'@Frax,'@Frax,http://x.com/i/article/1957868896142213120,,zxx,Raw Leads / To Review,RT @Frax: https://t.co/2vTbzVpW3G,"Raw social curation signal; treat as lead, not endorsement."
1959362303683408335,45892.881377314814,'@divine_economy,"'@divine_economy, @0xNairolf",https://davidphelps.substack.com/p/persuasion-markets-a-manifesto,,en,"AI, Collective Intelligence & Sensemaking","RT @divine_economy: @0xNairolf don’t forget persuasion markets

https://t.co/ZxpM6RhBlq","Raw social curation signal; treat as lead, not endorsement."
1959044034984337885,45892.003113425926,'@CommonsHubAT,'@CommonsHubAT,,,en,"Knowledge Commons, Ontology & Documentation","RT @CommonsHubAT: 1/8
It’s time to share our long-term vision: a Valley of the Commons.
 
A place rebuilt from the ruins of modernity, rede…","Raw social curation signal; treat as lead, not endorsement."
1958922248250925384,45891.66704861111,'@nicksusi,"'@nicksusi, @glycemag",,,en,"Ethereum, Web3 Infrastructure & Security","RT @nicksusi: Please give some love to @glycemag, because he visually knocked this shit out of the park! https://t.co/o0aNYV3qJ9","Raw social curation signal; treat as lead, not endorsement."
1958902537878200429,45891.612662037034,'@paths2regen,'@paths2regen,,,en,"Regeneration, Ecology & Localism","RT @paths2regen: ""Scott and Stephen’s new work, Pathways to Regneration is a virtual handbook of anticipatory adaptive meta-design, and as…","Raw social curation signal; treat as lead, not endorsement."
1958892986755948890,45891.58630787037,'@tecmns,"'@tecmns, @drozas, @samerP2P",https://www.frontiersin.org/journals/blockchain/articles/10.3389/fbloc.2021.577680/full,,en,"AI, Collective Intelligence & Sensemaking",RT @tecmns: @drozas @samerP2P Read the full article here: https://t.co/STBbvths0g,"Raw social curation signal; treat as lead, not endorsement."
1958555051678413117,45890.65378472222,'@OSObserver,'@OSObserver,,,en,"Impact, MRV & Accountability","RT @OSObserver: We just read ""ICLR: In-Context Learning of Representations"" at our weekly reading group and the findings are wild.

LLMs ca…","Raw social curation signal; treat as lead, not endorsement."
1958536049694589410,45890.60134259259,'@DAOscope,'@DAOscope,,,en,Coordination & Governance,"RT @DAOscope: How does transparency shape trust in meme DAOs? 🤔

This article is a deep dive into how on-chain visibility enforces integrit…","Raw social curation signal; treat as lead, not endorsement."
1958357511167230461,45890.108668981484,'@Crypto_Altruism,"'@Crypto_Altruism, @TerezaBizkova, @gitcoin",,,en,"Funding, Capital Flows & Public Goods","RT @Crypto_Altruism: With GG24 coming up, @TerezaBizkova put together a helpful guide on the history of @gitcoin, quadratic funding, &amp; what…","Raw social curation signal; treat as lead, not endorsement."
1958357140172902816,45890.10765046296,'@binji_x,'@binji_x,http://x.com/i/article/1957953922108129280,,zxx,"Ethereum, Web3 Infrastructure & Security",RT @binji_x: https://t.co/2AZkJU41fR,"Raw social curation signal; treat as lead, not endorsement."
1958356937176911964,45890.107083333336,'@ethdaily,'@ethdaily,,,en,Coordination & Governance,"RT @ethdaily: Ethereum News Today - August 20, 2025 📰

-Aragon private voting 🗳️
-Stablecoin ATH mcap 📈
-EF TDS Phase 2 🔐
-Gnosis turns 10…","Raw social curation signal; treat as lead, not endorsement."
1958241209077379419,45889.78774305555,'@omniharmonic,'@omniharmonic,,,en,Coordination & Governance,"RT @omniharmonic: Building on my essay, Bioregional Coordination, this piece explores the creation of dual power through collapse-aware par…","Raw social curation signal; treat as lead, not endorsement."
1958178281796022783,45889.61409722222,'@audreyt,"'@audreyt, @profhamel, @MicheleZanini, @WSJ",,TaiwanModel,en,"AI, Collective Intelligence & Sensemaking","RT @audreyt: I’m happy as Larry to see the #TaiwanModel🇹🇼 in @profhamel &amp; @MicheleZanini’s @WSJ bestseller “Humanocracy.”

Innovation &amp; ope…","Raw social curation signal; treat as lead, not endorsement."
1957985474787897581,45889.08204861111,'@paths2regen,'@paths2regen,https://www.frontiersin.org/research-topics/47075/blockchain-for-the-global-commons/magazine?utm_source=twitter&utm_medium=social&utm_campaign=rt_magazine_share&utm_content=rt47075,,en,"Knowledge Commons, Ontology & Documentation",RT @paths2regen: Blockchain for the Global Commons https://t.co/uDRgNVMeym,"Raw social curation signal; treat as lead, not endorsement."
1957893616145170805,45888.828564814816,'@taykendesign,'@taykendesign,https://tayken.beehiiv.com/p/q4-25,,en,Raw Leads / To Review,"RT @taykendesign: TAYKΞN on the Quarter: Media, Amusement, &amp; Deep Dispatches from the Electric Edge https://t.co/sKy2BeGtUM","Raw social curation signal; treat as lead, not endorsement."
1957893296044249397,45888.827685185184,'@paragraph_xyz,'@paragraph_xyz,,,en,"Ethereum, Web3 Infrastructure & Security","RT @paragraph_xyz: Help us shape the future of Paragraph!

Remix our announcement post (in comments 👇) with your ideas on how we can make P…","Raw social curation signal; treat as lead, not endorsement."
1957616599403491396,45888.06414351852,'@dwddao,'@dwddao,,,en,Coordination & Governance,RT @dwddao: Forget Goodhart‘s law. May I introduce the McNamara fallacy to the PGF space. There is no such thing as one metric for success…,"Raw social curation signal; treat as lead, not endorsement."
1957615791647649993,45888.0619212963,'@Dune,'@Dune,,,en,"AI, Collective Intelligence & Sensemaking","RT @Dune: 1/ 📢 The Money Layer: LATAM Crypto 2025 is live.

Onchain data on stablecoins, exchanges, on/off-ramps, and payment apps across t…","Raw social curation signal; treat as lead, not endorsement."
1957615673737347381,45888.06159722222,'@VitalikButerin,'@VitalikButerin,https://vitalik.eth.limo/general/2025/08/12/onlyopensource.html,,en,Raw Leads / To Review,"RT @VitalikButerin: ""I support it only if it's open source"" should be a more common viewpoint

https://t.co/pwQtrRFYJY","Raw social curation signal; treat as lead, not endorsement."
1957291154204192873,45887.16608796296,'@beast_ico,'@beast_ico,http://x.com/i/article/1957225173163139072,,zxx,"Ethereum, Web3 Infrastructure & Security",RT @beast_ico: https://t.co/3LYn2b4fD1,"Raw social curation signal; treat as lead, not endorsement."
1956931603038420995,45886.17391203704,'@Abundance_DAO,'@Abundance_DAO,,,en,Coordination & Governance,RT @Abundance_DAO: who else is working on solving this? 👀 https://t.co/tVK1778dYR,"Raw social curation signal; treat as lead, not endorsement."
1956911009941119056,45886.11709490741,'@CC_ReFi_News,'@CC_ReFi_News,,,en,"Regeneration, Ecology & Localism","RT @CC_ReFi_News: ICYMI, here's what happened in ReFi this week. 🧵 https://t.co/S1EGCHf3Yo","Raw social curation signal; treat as lead, not endorsement."
1956881364545900737,45886.03528935185,'@durgadasjii,'@durgadasjii,https://paragraph.com/@holonic-horizons/beyond-funding-web3s-real-coordination-crisis-and-the-paradoxes-were-ignoring,,en,"Funding, Capital Flows & Public Goods","RT @durgadasjii: https://t.co/eCDRx4jCtF My latest post on Web3, funding, and coordination.","Raw social curation signal; treat as lead, not endorsement."
1956881236238196908,45886.03493055556,'@clinamenic,'@clinamenic,,,en,"Community Building, Events & Networks","RT @clinamenic: New blog post on Machiavelli and Deleuze applied to community conflict prevention/resolution (link below):

""Reflections on…","Raw social curation signal; treat as lead, not endorsement."
1956370787809571006,45884.62636574074,'@DeSciLabs,'@DeSciLabs,,,en,Raw Leads / To Review,"RT @DeSciLabs: 🔍Testimonial Highlight🔍
""As a researcher in industry, DeSci Labs gives me the tools to publish my work in a way that’s more…","Raw social curation signal; treat as lead, not endorsement."
1956370481189138450,45884.62550925926,'@GainForestNow,'@GainForestNow,,,en,"Regeneration, Ecology & Localism","RT @GainForestNow: Something’s been quietly brewing across forests, coasts, and rivers…
Months of calls, plans, and “what if we…” moments…","Raw social curation signal; treat as lead, not endorsement."
1956367580681089305,45884.61751157408,'@gitcoin,'@gitcoin,https://gov.gitcoin.co/t/ann-partnership-gitcoin-x-giveth-quadratic-funding-for-oss-domain-in-gg24/23013,,en,"Funding, Capital Flows & Public Goods","RT @gitcoin: Read more on the partnership here below. More partnerships for OSS GG24 coming soon!
https://t.co/9YGeO8ETPQ","Raw social curation signal; treat as lead, not endorsement."
1956367180448104943,45884.61641203704,'@TheDevanshMehta,'@TheDevanshMehta,,,en,Raw Leads / To Review,"RT @TheDevanshMehta: in my final post on the iceland residency, i'm gonna go out on a limb and list my 5 favorite projects to emerge from i…","Raw social curation signal; treat as lead, not endorsement."
1956171897554514166,45884.077523148146,'@growthepie_eth,'@growthepie_eth,,,en,"Ethereum, Web3 Infrastructure & Security","RT @growthepie_eth: After 10 years, Ethereum's vision is clearer than ever. 👓

It's not about being the world's fastest computer. It's abou…","Raw social curation signal; treat as lead, not endorsement."
1956171689974251566,45884.07695601852,'@ChonesWeaving,'@ChonesWeaving,https://chones.xyz/2025/02/19/my-meme-coin-robot-tweeted/,,en,Raw Leads / To Review,"RT @ChonesWeaving: curation &gt; reach
https://t.co/dG0myiOcB7","Raw social curation signal; treat as lead, not endorsement."
1956168230197662024,45884.067407407405,'@Kleros_io,'@Kleros_io,https://www.researchretreat.org/papers/,,en,"Impact, MRV & Accountability",RT @Kleros_io: Read the papers produced in the Impact Evaluation Research Retreat 2025 here: https://t.co/bHdy9SopEu https://t.co/09XJCf6x90,"Raw social curation signal; treat as lead, not endorsement."
1956065435108933739,45883.78375,'@OctantApp,'@OctantApp,,,en,"Funding, Capital Flows & Public Goods","RT @OctantApp: gm gm folks!

Now for our BIG news.

Since we launched, two years ago, we've always had asks about when we would do an epoch…","Raw social curation signal; treat as lead, not endorsement."
1955884341558493634,45883.28402777778,'@theobtl,'@theobtl,https://hackmd.io/@Carboclanc/SJFYXKt_ex,,en,"Funding, Capital Flows & Public Goods","RT @theobtl: Find all links and resources around the Ethereum Research Funding Forum New York 2025 here:
https://t.co/zIdnk6EX2p","Raw social curation signal; treat as lead, not endorsement."
1955847942348181817,45883.183587962965,'@paths2regen,"'@paths2regen, @thetokenjedi, @networkcoin",,,en,"Regeneration, Ecology & Localism","RT @paths2regen: Hello! Scott (@thetokenjedi) and Stephen (@networkcoin) created this account to share updates, talking points and ideas fr…","Raw social curation signal; treat as lead, not endorsement."
1955831930814882250,45883.139398148145,'@flowstatecoop,"'@flowstatecoop, @OctantApp",,,en,"Funding, Capital Flows & Public Goods","RT @flowstatecoop: The latest entry of our @OctantApp v2 Dev Journal is out.

This week, we explore the key design features of the protocol…","Raw social curation signal; treat as lead, not endorsement."
1955710756860620823,45882.80502314815,'@CC_ReFi_News,'@CC_ReFi_News,,,en,"Regeneration, Ecology & Localism","RT @CC_ReFi_News: ICYMI, here's what happened in ReFi this week 🧵 https://t.co/vX1EqYXttO","Raw social curation signal; treat as lead, not endorsement."
1955710544003858751,45882.80443287037,'@omniharmonic,'@omniharmonic,,,en,Coordination & Governance,"RT @omniharmonic: new essay:

Bioregional Coordination: Sacred Work in a Time Between Worlds

This essay explores institutional &amp; extitutio…","Raw social curation signal; treat as lead, not endorsement."
1955478919970529740,45882.16527777778,'@VitalikButerin,'@VitalikButerin,,,en,Raw Leads / To Review,"RT @VitalikButerin: A good book, worth reading to understand the basic case for why many people, even those who are generally very enthusia…","Raw social curation signal; treat as lead, not endorsement."
1955459117641826339,45882.110625,'@0xHolonym,'@0xHolonym,http://human.tech,,en,"Ethereum, Web3 Infrastructure & Security","RT @0xHolonym: https://t.co/NpmNIBCuBL is an open framework for privacy‑preserving DID and self‑custody, enabling secure interactions.

pow…","Raw social curation signal; treat as lead, not endorsement."
1953832468890444276,45877.621932870374,'@TrinityMorphy,"'@TrinityMorphy, @greenpilldevs",,,en,"Regeneration, Ecology & Localism","RT @TrinityMorphy: Early last month, @greenpilldevs published its Regenerative Stack series, exploring different ideas and models for fundi…","Raw social curation signal; treat as lead, not endorsement."
2044414523176517647,46127.58078703703,'@LBorreani,"'@LBorreani, @ecofrontiers",,,en,"AI, Collective Intelligence & Sensemaking","RT @LBorreani: @ecofrontiers got 4 hackathon wins in &lt; 1 month. 
from biome-representing autonomous agents to trustless spatial inference.…","Raw social curation signal; treat as lead, not endorsement."
2043687391399948494,46125.574282407404,'@PlasticCTO,'@PlasticCTO,,PlasticCredit,en,"AI, Collective Intelligence & Sensemaking","RT @PlasticCTO: The #PlasticCredit market has been waiting for a REAL standard.

Not a suggestion. Not a framework. A governing standard.…","Raw social curation signal; treat as lead, not endorsement."
2043687030001942738,46125.573287037034,'@cognitivepolicy,'@cognitivepolicy,,,en,"Regeneration, Ecology & Localism",RT @cognitivepolicy: We are getting a much more holistic understanding for what it means to regenerate the landscapes of Tunisia. Here is a…,"Raw social curation signal; treat as lead, not endorsement."
2043686550622363951,46125.571967592594,'@ethdotorg,'@ethdotorg,,,en,"Ethereum, Web3 Infrastructure & Security","RT @ethdotorg: Traditional science publishing costs researchers thousands - then paywalls the public. 

Decentralized science on Ethereum o…","Raw social curation signal; treat as lead, not endorsement."
2043686405545631828,46125.5715625,'@networknations_,'@networknations_,,,en,Raw Leads / To Review,"RT @networknations_: Functional Sovereignty as Alternative to Diplomatic Recognition 🧵

1/9 International law has a checklist for statehood…","Raw social curation signal; treat as lead, not endorsement."
2043686348721209411,46125.57141203704,'@etheconomiczone,'@etheconomiczone,,,en,"AI, Collective Intelligence & Sensemaking","RT @etheconomiczone: EEZ is building toward an ecosystem where rollups compose like one chain, while remaining economically and socially al…","Raw social curation signal; treat as lead, not endorsement."
2043686285760426184,46125.571238425924,'@mbauwens,'@mbauwens,,,en,"Knowledge Commons, Ontology & Documentation","RT @mbauwens: * Ecolibrium — an open-source framework for peaceful societal transition toward post-scarcity, commons-based, democratically…","Raw social curation signal; treat as lead, not endorsement."
2043686214046212344,46125.57103009259,'@BlockchainGov,'@BlockchainGov,,,en,Coordination & Governance,"RT @BlockchainGov: In times of increased institutional upheaval, it remains important to think about creative ways to strengthen the govern…","Raw social curation signal; treat as lead, not endorsement."
2042728652907921478,46122.92866898148,'@thedaofund,'@thedaofund,,,en,Coordination & Governance,"RT @thedaofund: We’re opening applications for Round Operators to help run future TheDAO Security Fund rounds.

If your team is building se…","Raw social curation signal; treat as lead, not endorsement."
2042634172154421299,46122.66795138889,'@Crypto_Altruism,'@Crypto_Altruism,http://x.com/i/article/2042284826888171520,,zxx,Raw Leads / To Review,RT @Crypto_Altruism: https://t.co/tGmw1o0Wlv,"Raw social curation signal; treat as lead, not endorsement."
2042634018965868589,46122.66753472222,'@devanshmehta,"'@devanshmehta, @clesaege",,,en,"Funding, Capital Flows & Public Goods","RT @devanshmehta: Given the graveyard of in-protocol funding EIPs, this was a talk @clesaege &amp; i went into with some trepidation 🤞

the cle…","Raw social curation signal; treat as lead, not endorsement."
2042633874425995627,46122.667129629626,'@JoinEdgeCity,'@JoinEdgeCity,,,en,Raw Leads / To Review,"RT @JoinEdgeCity: Thou Ārt Research is building the first serious cross-case study of popup cities. 75 interviews, 48 communities.

If you…","Raw social curation signal; treat as lead, not endorsement."
2042633827407765779,46122.66700231482,'@PluralityInst,'@PluralityInst,,,en,Coordination & Governance,"RT @PluralityInst: Building Games Where Connection Counts
Roblox is exploring how game mechanics can reward collaboration, not just competi…","Raw social curation signal; treat as lead, not endorsement."
2042633810034958845,46122.66695601852,'@EtherealnewsHQ,"'@EtherealnewsHQ, @rstormsf, @ETHGlobal, @evmnow",,,en,Raw Leads / To Review,"RT @EtherealnewsHQ: Ethereal news weekly #19

⚖️ @rstormsf acquittal hearing
🧑‍💻 @ETHGlobal Cannes hackathon finalists
🕸 @evmnow block expl…","Raw social curation signal; treat as lead, not endorsement."
2042633765181141202,46122.6668287037,'@TBSocialist,'@TBSocialist,,,en,Raw Leads / To Review,"RT @TBSocialist: Why the Cooperative Movement Should Care About Crypto Still

I recently became an Institute for the Cooperative Digital Ec…","Raw social curation signal; treat as lead, not endorsement."
2042240030131794210,46121.58032407407,'@_newcubes_,'@_newcubes_,,,en,"Impact, MRV & Accountability",RT @_newcubes_: I think data verification gets treated as a technical problem when it's largely a political one. Data doesn't run the world…,"Raw social curation signal; treat as lead, not endorsement."
2042239781581512959,46121.5796412037,'@Giveth,"'@Giveth, @Superfluid_HQ",,,en,"Funding, Capital Flows & Public Goods","RT @Giveth: GIVnews #51 is out 💜

Inside:

🛡️ 500 ETH Ethereum Security QF round (apps open)
💧 @Superfluid_HQ Season 5 is streaming
🇫🇷 @Eth…","Raw social curation signal; treat as lead, not endorsement."
2042239342773506255,46121.57842592592,'@Crypto_Altruism,'@Crypto_Altruism,,,en,"AI, Collective Intelligence & Sensemaking","RT @Crypto_Altruism: AI might be the biggest untapped advantage in the nonprofit sector right now.

We broke down the numbers on where thin…","Raw social curation signal; treat as lead, not endorsement."
2042239200620085419,46121.578043981484,'@regenavocado,"'@regenavocado, @RifaiSicilia",,,en,"Regeneration, Ecology & Localism",RT @regenavocado: From every crisis is planted the seed of opportunity. It's been a wild ride regenerating with @rifaisicilia but the journ…,"Raw social curation signal; treat as lead, not endorsement."
2042239173977907708,46121.57796296296,'@dOrg_tech,"'@dOrg_tech, @magentaceiba",,,en,Coordination & Governance,"RT @dOrg_tech: At dOrg, we’ve seen what makes DAOs fail, and what keeps them running.

Hint: it’s not the tech👀

Read @MagentaCeiba’s inter…","Raw social curation signal; treat as lead, not endorsement."
1953826255259713857,45877.604791666665,'@ethdevnews,'@ethdevnews,,,en,Raw Leads / To Review,"RT @ethdevnews: ethdevnews weekly #1

🕯️ Roman Storm found guilty of unlicensed money transmitting charge
⭐ ePBS &amp; Block-level Access Lists…","Raw social curation signal; treat as lead, not endorsement."
1953655325560553756,45877.13311342592,'@deeparocks,'@deeparocks,,,en,"Funding, Capital Flows & Public Goods","RT @deeparocks: AI democratizes access to grant funding. 

The very barrier that obstructed so many people from doing massive good has been…","Raw social curation signal; treat as lead, not endorsement."
1953550766607597963,45876.84458333333,'@flowstatecoop,"'@flowstatecoop, @OctantApp",,,en,"Funding, Capital Flows & Public Goods","RT @flowstatecoop: So excited to be working with @OctantApp. We're constantly banging our ""streaming funding"" drum, and we genuinely think…","Raw social curation signal; treat as lead, not endorsement."
1953286648868814870,45876.11576388889,'@mbauwens,'@mbauwens,https://gainforest.gitbook.io/docs/solutions/ecocerts,,en,"Funding, Capital Flows & Public Goods","RT @mbauwens: * What are Ecocerts?

https://t.co/y3PZ2NM8TC

""Ecocerts are environmental hypercerts that standardize the measurement and re…","Raw social curation signal; treat as lead, not endorsement."
1953286311407702086,45876.11482638889,'@regen_network,"'@regen_network, @regen_network, @GaiaAIxyz",,,en,"Regeneration, Ecology & Localism","RT @regen_network: 𝟏/ 𝐑𝐞𝐅𝐢 + 𝐀𝐈 = 𝐑𝐞𝐅𝐀𝐈 💚⁣

@regen_network and @GaiaAIxyz have joined forces to launch Regen AI – a new alliance bringing a…","Raw social curation signal; treat as lead, not endorsement."
1953285492205662505,45876.11256944444,'@tecmns,'@tecmns,,,en,"Regeneration, Ecology & Localism","RT @tecmns: It's hard to fix environmental problems when the systems managing them are built on weak or misaligned incentives.

Forests dis…","Raw social curation signal; treat as lead, not endorsement."
1953212583156048043,45875.91137731481,'@VitalikButerin,'@VitalikButerin,,,en,"Ethereum, Web3 Infrastructure & Security","RT @VitalikButerin: Amazing to see so many major L2s now at stage 1.

The next goal we should shoot for is, in my view, fast (&lt;1h) withdraw…","Raw social curation signal; treat as lead, not endorsement."
1952932358895878194,45875.13810185185,'@kelsiemvn,'@kelsiemvn,,,en,Raw Leads / To Review,"RT @kelsiemvn: PhD IS OUT! My 2023 PhD was embargoed due to book negotiations. Here it is, finally free: Decentralised Technologies: ‘Self-…","Raw social curation signal; treat as lead, not endorsement."
1951542132365304087,45871.30180555556,'@TheDevanshMehta,'@TheDevanshMehta,,,en,Raw Leads / To Review,"RT @TheDevanshMehta: After one week of hacking, we had an intense day of demos with every single participants presenting what they got done…","Raw social curation signal; treat as lead, not endorsement."
1951541548081975756,45871.30019675926,'@ethereumfndn,"'@ethereumfndn, @drakefjustin",https://blog.ethereum.org/2025/07/31/lean-ethereum,,en,"Ethereum, Web3 Infrastructure & Security","RT @ethereumfndn: lean Ethereum: a vision by @drakefjustin about the future of the Ethereum Protocol.
https://t.co/zXV7xbDg5T","Raw social curation signal; treat as lead, not endorsement."
1951426226930786599,45870.98196759259,'@Giveth,"'@Giveth, @ethereum",,,en,"Funding, Capital Flows & Public Goods","RT @Giveth: 📰 The latest Giveth News is out!

Top stories:
• Happy 10th to @ethereum! We’ve been building for public goods since the early…","Raw social curation signal; treat as lead, not endorsement."
1951426123121742223,45870.98168981481,'@OSObserver,"'@OSObserver, @Optimism",,,en,"Funding, Capital Flows & Public Goods","RT @OSObserver: Part 2 of our analysis on @optimism Retro Funding Season 7:

✨ Onchain Builders ✨ 

- 6.6M OP awarded (so far)
- 200 recipi…","Raw social curation signal; treat as lead, not endorsement."
1951371864942485704,45870.83195601852,'@GaiaAIxyz,"'@GaiaAIxyz, @regen_network",,,en,"Regeneration, Ecology & Localism","RT @GaiaAIxyz: Today is the biggest day in Gaia AI's history.

We are thrilled to commence our partnership with @regen_network and get to w…","Raw social curation signal; treat as lead, not endorsement."
1951298073532965117,45870.628333333334,'@flowstatecoop,'@flowstatecoop,http://x.com/i/article/1950914537936556032,,zxx,Raw Leads / To Review,RT @flowstatecoop: https://t.co/Xelbq34V0i,"Raw social curation signal; treat as lead, not endorsement."
1951295730355712487,45870.621875,'@CC_ReFi_News,"'@CC_ReFi_News, @TrinityMorphy, @LBorreani, @papa_raw",https://carboncopy.news/features/interview-louise-borreani-pat-rawson-ecofrontiers-green-crypto-handbook-part-two/,,en,"Regeneration, Ecology & Localism","RT @CC_ReFi_News: As promised, part 2 of @TrinityMorphy's interview with @LBorreani and @papa_raw!

https://t.co/EoeZj2TxlL","Raw social curation signal; treat as lead, not endorsement."
1951135147790672266,45870.17875,'@OctantApp,'@OctantApp,http://x.com/i/article/1945509263171854336,,zxx,"Funding, Capital Flows & Public Goods",RT @OctantApp: https://t.co/eL9J6hzfeZ,"Raw social curation signal; treat as lead, not endorsement."
1950812739800105120,45869.28907407408,'@tdfinyourdreams,'@tdfinyourdreams,https://www.traditionaldreamfactory.com//blog/2025-07-07-digital-nomads-in-portugal-finding-comm,,en,"Community Building, Events & Networks",RT @tdfinyourdreams: Digital Nomads in Portugal: Finding Community Beyond Co-Working https://t.co/vBigfGqIb5,"Raw social curation signal; treat as lead, not endorsement."
1950808246597369970,45869.276666666665,'@ECHInstitute,'@ECHInstitute,,,en,"Ethereum, Web3 Infrastructure & Security","RT @ECHInstitute: 🎉 A celebratory note to the incredible Ethereum community 🛠️💜

10 years of building, learning, and growing together — and…","Raw social curation signal; treat as lead, not endorsement."
1950805029310300390,45869.26778935185,'@TheDevanshMehta,"'@TheDevanshMehta, @momack28",,,en,"Funding, Capital Flows & Public Goods","RT @TheDevanshMehta: Got some serious alpha today evening from @momack28 on evolution of filecoin ecosystem funding

They currently have 2…","Raw social curation signal; treat as lead, not endorsement."
1950398750662230497,45868.146678240744,'@greenpillnet,'@greenpillnet,,,en,"Community Building, Events & Networks",RT @greenpillnet: believe in somETHing https://t.co/6tJCeZB8xa,"Raw social curation signal; treat as lead, not endorsement."
1950215898859548709,45867.64210648148,'@CC_ReFi_News,"'@CC_ReFi_News, @TrinityMorphy, @LBorreani",,,en,"Regeneration, Ecology & Localism","RT @CC_ReFi_News: With The Green Crypto Handbook manuscript complete, our @TrinityMorphy sat down with the authors, @LBorreani and @papa_ra…","Raw social curation signal; treat as lead, not endorsement."
1949943556153475359,45866.8905787037,'@OctantApp,'@OctantApp,http://x.com/i/article/1948777901974843392,,zxx,"Funding, Capital Flows & Public Goods",RT @OctantApp: https://t.co/2TDwCZ5Q1Q,"Raw social curation signal; treat as lead, not endorsement."
1949669269370700169,45866.13369212963,'@exeuntdoteth,'@exeuntdoteth,,,en,Raw Leads / To Review,"RT @exeuntdoteth: New Piece: Noöpunk: Toward Economic Experiments with the Carnival of Minds

(link in comment) https://t.co/7LQGdoVygA","Raw social curation signal; treat as lead, not endorsement."
1949661776917770300,45866.113020833334,'@RaymondCheng00,"'@RaymondCheng00, @OSObserver",,,en,"Impact, MRV & Accountability","RT @RaymondCheng00: For the @OSObserver reading group over the next month, we have some really good papers we'll be discussing spanning cau…","Raw social curation signal; treat as lead, not endorsement."
1949661349291741397,45866.11184027778,'@wor,"'@wor, @GainForestNow, @grassEcon",https://grassecon.substack.com/p/gainforest-and-grassroots-economics,,en,"Regeneration, Ecology & Localism","RT @wor: Happy to see this work with @GainForestNow and @grassecon taking shape. Lovely article:

https://t.co/D2BTWZwvBG","Raw social curation signal; treat as lead, not endorsement."
1948770772144574869,45863.65431712963,'@tecmns,"'@tecmns, @kaxline",,,en,"Ethereum, Web3 Infrastructure & Security","RT @tecmns: What if journalism isn’t just a media layer… but a kind of social consensus protocol?

@kaxline draws a powerful parallel:

Loc…","Raw social curation signal; treat as lead, not endorsement."
1948770173906780203,45863.652662037035,'@CC_ReFi_News,"'@CC_ReFi_News, @carbonmarkcom, @USDC",,ReFi,en,"Regeneration, Ecology & Localism","RT @CC_ReFi_News: ICYMI, here's what happened in #ReFi this week:

📰 @carbonmarkcom adds @USDC as payment option for carbon credits

📰 @Cel…","Raw social curation signal; treat as lead, not endorsement."
1948756191737180572,45863.614074074074,'@mbauwens,'@mbauwens,https://blog.uncommons.cc/p2p/,,zh,"Knowledge Commons, Ontology & Documentation","RT @mbauwens: * About Michel Bauwens ＆ P2P the commons manifesto

https://t.co/zCV2IFD4DR

《P2P共有资源宣言》是 Michel Bauwens，Vasilis Kostakis 与 A…","Raw social curation signal; treat as lead, not endorsement."
1948755218851680435,45863.61138888889,'@regen_network,'@regen_network,,,en,Coordination & Governance,"RT @regen_network: 🗳️ Governance Proposal: Authorize DAO DAO Deployment

Now that Regen Ledger v6 is live with CosmWasm, governance must vo…","Raw social curation signal; treat as lead, not endorsement."
1948547077077672199,45863.03703703704,'@GainForestNow,'@GainForestNow,,,en,"Regeneration, Ecology & Localism","RT @GainForestNow: Ever wondered how grassroots communities use Web3 for conservation? 🌍

Our Community Manager visited the Tsunza communit…","Raw social curation signal; treat as lead, not endorsement."
